,selected,adaptive,aic_BM,aic_OU1,aic_OU2,disp_r,alpha_OU1,dtheta_OU2
Ssr2,BM,False,2516.960916388246,2517.2629971186143,2518.0025478450816,2.911091595821598,0.008026212415338536,1.224835919616475
Pum3,OU1,False,2434.7018393853054,2433.9258799360036,2435.4946962596155,1.6390036744922325,0.10893246187363835,0.11363767237007227
Mdfic,OU1,False,1485.7660632311372,1484.5836362537452,1485.5440893741581,0.4928584348091591,0.029568819352885703,0.2883677433888714
Wapl,OU2,True,2133.986397761115,2133.923615155644,2133.8117386453605,1.3491957329783641,0.029568819352885703,0.24204914344102946
Dicer1,OU1,False,1637.7091696757113,1636.258249690446,1638.092807680935,0.5728725230357743,0.10893246187363835,0.1609957131268427
Pik3r1,OU1,False,2261.992437841006,2257.381935299966,2257.662890464227,1.4024213688065126,0.10893246187363835,0.32298778729006905
Meis3,OU2,True,1285.1193474835068,1283.1103553962457,1282.8758175823662,0.4221496156668989,0.10893246187363835,0.37689658131564574
Paqr6,OU1,False,1740.3194723256468,1733.8303763609615,1735.6792248648621,0.9004034878733029,0.10893246187363835,0.18601563879854766
Hibch,OU1,False,1446.4052308116509,1446.3374477015102,1447.775801782394,0.4778662506852674,0.10893246187363835,0.1598889564262631
Ccnb1,OU2,True,2317.1530770218374,2318.7563019452887,2317.115766116707,0.5137316750344147,0.008026212415338536,1.1440899917012635
Utp4,OU1,False,2535.7646855305675,2531.1038652145385,2532.1674478457235,1.7232235834505176,0.10893246187363835,0.12079645124127669
Mfsd6,BM,False,1648.206606230258,1649.1651408467521,1651.1376780270782,0.5183306198427159,0.056753892261295374,0.04150946364419461
Rpl21,OU1,False,2633.7101049471944,2627.815400011317,2629.215673658162,5.079328242284823,0.029568819352885703,0.22383275718743434
Tardbp,OU1,False,2477.356499415157,2470.8587608695325,2472.638307721993,2.3358394567159175,0.056753892261295374,0.02862688373000921
Zfp281,OU1,False,1949.1796920894242,1945.8939502673973,1947.883896918597,0.7574804906057817,0.056753892261295374,0.045609065566801554
Stx3,OU1,False,1237.8327021780065,1235.0433691563442,1235.3765830997786,0.34946559596597593,0.10893246187363835,0.6381610120841921
Cep78,OU2,True,1173.7782724066867,1174.8531045169805,1173.205161629733,0.35397819325593954,0.008026212415338536,0.9114257040210174
Rrp9,BM,False,2167.0971855601183,2167.921836961372,2168.0220934493445,1.214134412298906,0.008026212415338536,0.30157260455959367
Rnf123,OU1,False,1611.7036358152834,1611.4634220952407,1612.8999307847607,0.5199543224066372,0.056753892261295374,0.2914192307943395
Sox5,BM,False,1997.0720585427525,1998.3961277022204,1999.0888841192354,0.7738773886756499,0.004181662535221101,1.629235394913347
Hspb8,OU1,False,2711.5824448502904,2703.2639953419066,2705.263757178391,2.396865408679763,0.10893246187363835,0.0005766072075070738
Nop53,OU2,True,2205.5739055232184,2203.319267334808,2200.5902874319613,2.3809695782762503,0.029568819352885703,0.4351074413879754
Camsap2,OU1,False,1611.4975918503956,1609.7397858257937,1611.1528777430215,0.5117062349247842,0.10893246187363835,0.15195357073908333
Selenow,OU1,False,2028.2222495325907,2025.548999102889,2027.248797671614,3.698826895509146,0.029568819352885703,0.16044255514885286
Prelp,OU2,True,2653.5625557410776,2651.0980739246443,2647.239627574937,0.9687235084231924,0.029568819352885703,0.8138784725462349
Cdc42ep4,OU1,False,1303.2642092284198,1300.301806764347,1302.2781197358477,0.4425820685639334,0.056753892261295374,0.12014342257418553
D11Wsu47e,OU1,False,1090.6028082584057,1087.0449782975986,1089.0309505026457,0.3450504888975457,0.10893246187363835,0.03530816882669363
Ggact,OU1,False,1650.5771389684073,1646.2993138866273,1648.1004089505468,0.7452313803621369,0.10893246187363835,0.21452333825991854
Fam104a,OU2,True,2121.1881493068786,2122.369916212858,2118.591687323932,1.91890501674611,0.008026212415338536,1.746978871946582
Mrps27,BM,False,1734.4196565623113,1735.5237408830137,1737.200498597813,0.6633713554868554,0.01540537649643895,0.3216658990244605
Gcn1,OU1,False,2350.1945448696065,2348.944777044817,2350.931352759316,1.5941733601232255,0.029568819352885703,0.02565559559072561
Ddx24,OU1,False,2524.4191593855267,2522.1210226011963,2524.0990101519146,2.435420459569276,0.056753892261295374,0.03540461351461488
Pcca,OU1,False,1347.320844269488,1344.8244161072407,1346.6532230879948,0.43263357782977996,0.10893246187363835,0.31174620981237133
Slc39a11,OU1,False,2038.0530242540572,2035.220507563654,2036.4174480705647,1.0019412656664461,0.10893246187363835,0.42821136446596064
Pyroxd1,BM,False,1707.1657425260794,1707.6940853191763,1709.1064373346276,0.6346260512628619,0.01540537649643895,0.21801784199565866
Fcho2,OU1,False,1772.1657204381168,1762.0259256499605,1763.8512461571017,0.7954819707542428,0.10893246187363835,0.20110410430504544
Cox6a1,OU2,True,2371.6858316809216,2361.9781643830406,2361.271127584022,6.945209349024613,0.10893246187363835,0.1292330581973955
Btbd7,OU1,False,1872.4444200057383,1870.8730215732978,1872.787828377172,0.7445790234794643,0.056753892261295374,0.11069814583392201
Ubr7,BM,False,1820.0549569555187,1822.0207329553066,1823.7442276306692,0.6298736778418567,0.002178649237472767,0.10496476696675128
Gm20604,OU1,False,1465.8104928037721,1464.3467028404325,1465.856237981219,0.5655122205982278,0.10893246187363835,0.22132982936717482
Alg13,OU2,True,1350.716005576513,1347.3145664472554,1343.454386698043,0.5182596693306974,0.029568819352885703,1.2851543585335725
Pi4ka,OU1,False,2259.3960830765213,2258.177925302424,2260.069696173317,1.510351950812289,0.01540537649643895,0.05717610737790313
Coq5,BM,False,2244.2861414599556,2245.7148655821243,2245.939380410614,1.270286157382185,0.004181662535221101,0.4891275824938539
Kirrel,OU1,False,2436.545248012231,2435.8141403764103,2436.620405749914,2.566528326725037,0.10893246187363835,0.23051911598136154
Tspo,OU1,False,2685.963927755313,2682.9952232197475,2684.9944246590376,4.3320181563410385,0.029568819352885703,0.007463007104736796
Rnf10,OU1,False,2675.4773255723835,2671.8475643870584,2673.5963694609645,4.996659435736062,0.10893246187363835,0.18466653184489612
Utp15,OU1,False,1925.322438180663,1925.3188561856853,1927.279804676252,0.7291491440876918,0.008026212415338536,0.08463394679526814
Tpp2,OU1,False,2380.886288095459,2378.3075209626636,2380.1215617642565,1.243362344131323,0.056753892261295374,0.15952551476633392
Ubac2,OU1,False,1951.6424004902676,1950.137465401241,1952.0812153309023,0.7935494894122879,0.10893246187363835,0.029044636397238754
Ppp2r2d,OU2,True,1842.919749787052,1844.5689697254245,1842.8909757359856,0.8833530075463312,0.01540537649643895,0.5119429053472109
Enc1,BM,False,2123.099002268766,2123.6870581203125,2123.4147278331707,0.9401443986922319,0.10893246187363835,0.46753026410376286
Tram2,OU1,False,2568.2636200356383,2567.9518940766334,2569.9357282476344,3.730264069581055,0.008026212415338536,0.04896882306229422
Cpsf2,OU2,True,2153.1831889225136,2148.449529359654,2148.3360061620065,1.056508435869223,0.10893246187363835,0.22852263529475447
Phlda3,OU1,False,2608.730830534874,2602.371525562542,2603.571908083417,5.253772390730857,0.10893246187363835,0.515911788879782
Poldip3,OU1,False,2537.122728454677,2533.639777849811,2535.4258081121266,3.035123008929201,0.10893246187363835,0.06309711387921624
Ptpre,OU2,True,1792.506098242983,1791.5012886626446,1791.1588630037938,0.719558181480374,0.10893246187363835,0.32761763249196374
Haus1,OU1,False,1534.8666109105889,1533.6600040017317,1535.6112394295822,0.5938096526218722,0.056753892261295374,0.043052841364824346
Rpl37,OU1,False,2195.7719367312393,2192.8739945246266,2194.5916761229605,3.0580352839678646,0.029568819352885703,0.15882865236219157
Rhod,OU1,False,2138.1231286831294,2136.8053681323536,2137.998257445714,1.0448508515380626,0.10893246187363835,0.17766746153217294
Ppp4r3a,OU1,False,2150.314505453146,2147.24528817149,2149.0902362275438,0.9817632008431028,0.10893246187363835,0.13313501573883268
Card6,OU1,False,1517.509326539914,1514.5171010188474,1516.4913351667346,0.5351843813628959,0.029568819352885703,0.11683253157893958
Tcf20,OU1,False,2130.997751653143,2127.648196995524,2129.6427738457946,1.7110049607427094,0.10893246187363835,0.008539133591902726
Mcm3,OU2,True,2636.563178492611,2636.577123176162,2631.3045684118456,1.1312368831575215,0.01540537649643895,0.7330406082327912
Ankrd13a,OU2,True,1909.9452180618614,1909.2422581895728,1909.0646391836779,0.8091387375702542,0.10893246187363835,0.2913368962868965
Ipo9,OU1,False,2719.84782954737,2715.8473334557966,2716.722710123952,2.582842839975483,0.056753892261295374,0.505965775161509
Ndufa7,BM,False,2167.494973219361,2167.699964544331,2169.4665360988192,2.954961013926763,0.029568819352885703,0.1170936817026158
Shisa4,OU1,False,2438.592934990114,2430.911408379654,2431.3736353484896,2.687188728949327,0.10893246187363835,0.24123182525569842
Git2,OU1,False,2245.4774706357634,2238.320432026529,2238.8622194377313,1.3826917632633693,0.10893246187363835,0.2393757028475525
Lman1,OU1,False,2484.391178805142,2479.8720178482104,2480.535993860401,2.622993458295548,0.10893246187363835,0.19018114359448912
Wipi1,OU1,False,2294.096158515372,2291.9459355272056,2292.347177341951,1.9626937042999828,0.056753892261295374,0.3133047994973728
Ammecr1l,OU1,False,2189.394184297534,2182.56233984293,2184.069499344022,1.0847670235435962,0.10893246187363835,0.17441520329779525
Metap1d,OU1,False,2057.74625290492,2057.4622537272903,2059.4544076194406,1.1129842989271153,0.01540537649643895,0.03824393738459886
Rnpep,OU1,False,2050.901942749139,2046.2841020831368,2047.6749654842522,1.2354388494982935,0.029568819352885703,0.28919963489944944
AW549877,OU1,False,2431.2132682384286,2426.0704152044223,2427.834709606033,1.2975864681094753,0.029568819352885703,0.15311947747186316
Agrn,OU1,False,2765.2839056493526,2754.9996355796857,2756.023561946996,3.466143400115255,0.10893246187363835,0.23602791483682228
Mvk,OU2,True,2095.0761216729666,2096.2292254618765,2093.157891178532,1.1181643398709777,0.008026212415338536,0.8501202209848415
Pigs,OU1,False,2631.9332752315527,2625.95923348163,2627.4797613040582,2.120481174954959,0.10893246187363835,0.11716744124346334
S100a10,OU1,False,2682.4289981150273,2677.4215854173376,2678.4048038053656,4.509653299856179,0.029568819352885703,0.23994947447561632
Znrf3,OU1,False,2267.8313681541713,2267.3290421273236,2269.328954963823,1.755549716634615,0.10893246187363835,0.0012058986707659258
Spidr,OU1,False,2152.8487116751785,2149.899702051565,2151.2925462170883,0.8498287894116839,0.056753892261295374,0.19317863818535042
Arhgef11,OU2,True,1173.0666948121839,1170.7502150610842,1168.8627068875908,0.37708173618531926,0.10893246187363835,0.7801930597709492
Zbed3,BM,False,1766.755903738846,1768.486280822326,1770.2708951840489,0.7670518946002544,0.002178649237472767,0.5690337189828885
Tlk1,BM,False,1867.9659980106876,1868.2982810784993,1869.6287386521542,0.7397213732721523,0.056753892261295374,0.1722152246286992
Wdr41,OU1,False,1730.0400836530116,1728.557091492728,1729.778643469242,0.6276600921593868,0.056753892261295374,0.2743795629299388
Ncapg2,OU2,True,1830.0814444300574,1826.2676733124658,1818.8429845962435,0.5714064380405188,0.056753892261295374,1.52831875147298
Mat2b,OU2,True,2335.625797159411,2337.3404182097834,2333.4062140826222,1.3580331042914109,0.004181662535221101,0.7046359636884905
Igsf3,OU2,True,2580.0482156253947,2579.028737921837,2577.096626726872,2.5625544692357525,0.01540537649643895,0.7898556234267735
Csgalnact2,BM,False,1906.5802272416563,1906.9829643198213,1908.695887739843,0.7121565043136182,0.01540537649643895,0.14257103082045486
Tbca,OU1,False,2085.027927583051,2081.982558069419,2083.108104709845,4.596829030700497,0.029568819352885703,0.21740801375380858
Dstyk,OU2,True,1404.770172773842,1401.8687035331443,1401.006378690163,0.48238473013778066,0.056753892261295374,1.048147293414377
Zfp386,OU1,False,1750.887267432625,1750.1494129240155,1750.6455909814363,0.5872120042012218,0.056753892261295374,0.24238411855549025
Hnrnpf,OU1,False,2722.4157225202744,2713.6953865844825,2713.7873823148493,7.832935671530907,0.029568819352885703,0.17469917567393356
Zfp239,BM,False,1568.9840746413356,1569.229362055088,1571.220191055715,0.4877230740186048,0.056753892261295374,0.01807506045576268
Uggt2,BM,False,1306.4474750238808,1307.7916375985317,1307.8321869421145,0.4184576718576235,0.004181662535221101,1.1977004260692201
Inpp5f,BM,False,1445.3965880664364,1447.1682429489026,1448.3797652413894,0.45926758494247344,0.004181662535221101,0.5892008068746084
Inka1,BM,False,2058.1922704366843,2058.4212913468414,2059.7404106308936,0.9670671177229955,0.029568819352885703,0.3879730422420078
Ccdc115,OU2,True,1702.8212028912128,1696.4283082811114,1694.1356822412424,0.7163050522137276,0.10893246187363835,0.6953415981378352
Ssh1,BM,False,2145.412979902816,2145.582344051353,2145.5342358613034,1.1514018202812146,0.008026212415338536,0.34634946008880885
Ppig,OU1,False,2096.089190533457,2094.9886880720424,2096.2074901351884,1.4880434194930081,0.01540537649643895,0.24535619983831136
Cox10,OU1,False,2029.441261604342,2028.4220940507953,2029.5777752119202,1.0429282474718085,0.029568819352885703,0.2014041509636133
Gm9774,OU1,False,965.4445221520963,961.5093780368126,962.2926531131319,4.32888053493726,0.10893246187363835,0.13662662409841753
Tent2,OU1,False,2567.8747019628227,2563.98102798389,2565.6236064733707,2.4078628405543623,0.10893246187363835,0.34797395612267845
Armc5,BM,False,1765.8367830807085,1767.7479320435943,1769.6616025341154,0.6289060734171573,0.004181662535221101,0.2101356684648401
Nfrkb,OU1,False,1549.4324725813221,1547.3942087786602,1549.3439603584657,0.5622711975098847,0.10893246187363835,0.027411123385011393
Zfp451,BM,False,2237.3297535092515,2238.122437999464,2237.780072027758,1.0369795996693145,0.029568819352885703,0.3048387143959763
Chchd7,OU1,False,1805.8056895047794,1800.4001136944385,1802.3583324003037,1.4877144939628342,0.10893246187363835,0.0077888786865791815
Slc35e2,OU1,False,1382.8113376749525,1381.673243024183,1383.220278215013,0.4322731105901177,0.056753892261295374,0.10593065534412816
Tbc1d22b,OU1,False,1566.399429599165,1560.6022183362552,1562.3161511202056,0.6825581738273597,0.10893246187363835,0.2599049786358476
0610010F05Rik,OU1,False,1529.4892362848589,1528.8723701154813,1529.8311945553532,0.48985437346607846,0.008026212415338536,2.0472599981758783
Abhd14a,OU1,False,1640.6176626212196,1637.7147408480066,1638.3127649052408,0.73737257677522,0.056753892261295374,0.7066741267307157
Fbxo38,BM,False,2252.8088633467924,2254.264029124925,2253.770057491829,1.146767625734088,0.004181662535221101,0.835777325285834
Bag2,OU1,False,2117.1219232515828,2112.08269023746,2112.567655152836,1.0147467097768352,0.056753892261295374,0.46637682861168894
Ammecr1,BM,False,1555.8154053122137,1557.8154053122137,1559.6129435609969,0.5218181168128764,0.0,1.3882092646881454
Rabif,OU2,True,2319.2404676043247,2319.474292752953,2316.8918511358443,1.1078470546373138,0.008026212415338536,0.3708413016601657
Nxt2,OU2,True,1848.8558670123973,1843.6845690112355,1842.574307616116,0.7673964420260786,0.029568819352885703,0.9230334760923657
Sestd1,OU2,True,1812.2761600296337,1812.0616435874756,1810.7644823099158,0.7061913579249551,0.01540537649643895,0.8736576714382878
Pelo,OU1,False,804.7717862733425,800.1291409052345,802.0181912294881,0.40672883480415184,0.10893246187363835,0.19746993263133583
Itga1,OU1,False,2426.444955678939,2425.3447867321147,2426.22380223876,1.2259903744784966,0.01540537649643895,0.24045973228307016
Hsd3b7,BM,False,1657.3554444507974,1658.3993303316397,1660.399861715634,0.5517282940969305,0.01540537649643895,0.003408829624948595
Mrtfa,BM,False,2204.6505908083523,2204.9447089362106,2205.2960020775135,1.7513982811468802,0.01540537649643895,0.16828745741265738
Gm5617,OU1,False,981.6975724675515,979.2464002219826,981.182157785445,0.5151391818436591,0.10893246187363835,0.009611729625764287
Ttc19,BM,False,1286.4257325764197,1288.4257325764197,1289.319474898317,0.36720631075192384,0.0,1.5524970382425423
Ehbp1,OU1,False,1601.4762534984616,1596.228569869476,1598.178649402819,0.608554225571866,0.10893246187363835,0.06947429380145564
Sgsm3,OU1,False,1908.1422364876075,1901.7683197149368,1902.1418074277624,0.7659943633115042,0.056753892261295374,0.5934440091644042
Tmem183a,OU1,False,2424.87114236798,2424.412852933161,2426.118157064875,1.7606158480095138,0.10893246187363835,0.10737933124234811
Setd1a,OU2,True,1693.8678201874986,1693.0851194201405,1692.6633625356217,0.9312807234553457,0.029568819352885703,0.368811905138712
S100a13,OU1,False,1861.1832338657512,1857.879715463787,1859.3519226764079,1.7930104153301774,0.10893246187363835,0.11495290274647108
Pbrm1,OU1,False,2354.8976585464047,2351.3963488900486,2353.315310430247,1.380131460308136,0.056753892261295374,0.035000984131448476
Hps4,OU1,False,1757.823626149831,1756.0428027210703,1756.2137514917256,0.6819949799928843,0.056753892261295374,0.3371406282210838
Specc1,OU2,True,2345.336015934736,2347.336015934736,2344.164142820738,1.2967205075831483,0.0,3.6407542613995583
Arl15,BM,False,1316.7891740312564,1318.0497526896133,1320.0199836541337,0.5165515993323185,0.056753892261295374,0.02665218117923951
Arel1,OU1,False,1673.2846332896531,1671.9384723837816,1672.0330828307349,0.5468869383262884,0.029568819352885703,0.5677044879498405
Gnl3,OU1,False,2160.8760342544692,2159.879463543464,2161.877662455425,0.8269438380007123,0.029568819352885703,0.011543204131359452
Osbpl6,BM,False,1932.124048784782,1933.0107137031816,1932.3915257173637,0.8169574652244298,0.008026212415338536,3.13045009345399
Lgalsl,OU2,True,2339.0806394428982,2338.954274621346,2338.722356975476,1.5328184915214065,0.008026212415338536,1.1943379854195966
Snx18,OU1,False,2173.176030427414,2170.975037241304,2172.7973149845143,1.1581585677317214,0.01540537649643895,0.33754589642695443
Rbm45,OU1,False,1911.8714642400582,1906.0372786774867,1907.2762056244433,1.3204504472042458,0.10893246187363835,0.5126259545365999
Smim12,OU1,False,1993.935724837029,1988.690625986188,1990.6478059736496,1.016245335700692,0.10893246187363835,0.007862487724856315
Tsen2,OU1,False,1760.9422541689755,1758.1954874682083,1759.7567202855828,0.6037803870336637,0.10893246187363835,0.08258989578969622
Gatad2b,OU1,False,2065.6788026211043,2064.369258637033,2066.365934920248,1.260924755742184,0.029568819352885703,0.01862958987617258
Rbm7,OU1,False,2433.654949781945,2429.0455828147306,2430.640793807638,2.019730457034795,0.056753892261295374,0.04960007904033237
Atf4,OU1,False,2649.341515818446,2643.089357469069,2644.5466975152326,3.0412043003414038,0.10893246187363835,0.11490757996893475
Agps,BM,False,2013.5835475856347,2014.5715747173697,2016.5333633443083,0.9647920973662254,0.008026212415338536,0.06448658201416002
Fbrs,BM,False,1615.90265023094,1617.90265023094,1619.7591935541216,0.7547286361992365,0.0,1.819495723664994
Dhx29,BM,False,1868.8829128234972,1869.2615799000669,1871.149712065874,0.7733725927692483,0.008026212415338536,0.2362436629978859
Zfp532,BM,False,1653.6775842520294,1655.1339449731754,1656.0562618826627,0.6212424598646608,0.008026212415338536,0.42285726254041567
Mindy2,OU1,False,1847.8075742527087,1846.7289893466882,1848.5252165655859,0.657404505592796,0.029568819352885703,0.11549177071431238
Zmym4,OU1,False,1255.0898328042474,1254.4004791097007,1255.9256623004317,0.3334619641571879,0.056753892261295374,0.17122104740968247
Mios,OU1,False,2086.909361548459,2084.6415108358087,2086.505086935668,0.931807439841745,0.01540537649643895,0.31338548145988554
C1galt1,BM,False,1743.569938368566,1744.5332914703774,1746.504892413794,0.6358814468257854,0.008026212415338536,0.12909023501400263
Dctpp1,OU1,False,1872.1186932116916,1868.1072791656088,1869.2368506323542,1.1292353461575064,0.10893246187363835,0.2301921490621206
Zfp410,BM,False,2062.6168566824917,2063.1493309591156,2062.772451595578,0.8669685030126392,0.008026212415338536,0.25565936654844723
Tbc1d8b,BM,False,1594.7134414319748,1596.1023590194216,1597.1960619351983,0.5379999366146885,0.10893246187363835,0.3338842684469183
Leo1,OU2,True,1964.6405772529836,1961.2508835706012,1959.5325337267673,0.9559834185127913,0.056753892261295374,0.4868108674829852
Clspn,OU2,True,1553.733557640886,1551.5572400181256,1550.5747306148853,0.531987327712862,0.056753892261295374,0.7257431126291007
Tbc1d10b,BM,False,1502.621842535671,1504.1110773457892,1505.7271606219028,0.5148574064610683,0.029568819352885703,0.18358907283605141
Prdm10,BM,False,1123.2950834178819,1123.838929734853,1125.5239135999743,0.345552413655552,0.056753892261295374,0.2783039275320829
Cpa6,OU1,False,1520.2512628739935,1517.2830064268283,1518.9598590219202,0.5125770830343384,0.10893246187363835,0.4238053124087391
Cd2bp2,BM,False,2017.3628007993455,2018.7130383161825,2020.6982892797018,0.947005473718165,0.008026212415338536,0.044323635205599565
Sdhaf3,OU1,False,1425.0771492249228,1424.4514998615077,1425.5875346763205,0.5405979720113522,0.029568819352885703,0.15445905191346654
Usp22,OU1,False,2500.4958934083775,2500.3430007771285,2501.4260067933146,1.884057723001426,0.008026212415338536,0.9455574584558439
Elmsan1,BM,False,2054.4203942656814,2054.454204927669,2056.2038693397376,1.0642466199740819,0.01540537649643895,0.07256393584887988
Dmtf1,OU1,False,1859.2835230776589,1836.5200229925933,1838.2875555747573,0.7026292665934933,0.10893246187363835,0.28653066592762677
Ubap2l,OU1,False,2656.554554408135,2653.193338642557,2655.1270841244664,4.442379313407214,0.029568819352885703,0.04011533131859224
Sun2,OU2,True,1765.8255832251066,1761.4755307105995,1759.1200855557963,0.7327452844815556,0.10893246187363835,1.2389808730699032
Gtpbp1,OU1,False,1842.3493730406137,1841.56885034931,1842.1851575432245,0.7758757061490898,0.10893246187363835,0.14993324361445914
Sem1,OU1,False,2300.7094640472465,2297.0665311681732,2297.52848473882,5.647163194544221,0.056753892261295374,0.2446073706993417
Asxl1,OU1,False,1506.9625403428047,1502.3303058323625,1503.081561970368,0.4919341225694789,0.10893246187363835,0.5489720229285693
Sin3a,OU1,False,1818.720568848227,1817.6797668077968,1818.7566825242573,0.745794756357171,0.10893246187363835,0.30237864564865724
Adprhl2,OU2,True,1990.8174255612194,1988.7125537686702,1987.870503343358,1.004486076491394,0.01540537649643895,0.8288084787956906
Dhrs7b,OU1,False,2048.2910347902,2047.724023239642,2048.664002467812,0.9765030811704721,0.01540537649643895,0.30133443245191494
Mier2,BM,False,1544.1386721025376,1546.1386721025376,1548.1386721025374,0.5575519721421449,0.0,4.145341453755106
Ube2q1,BM,False,1602.4426353898546,1604.3188551195667,1606.2376765104123,0.5571064953929751,0.01540537649643895,0.12448035356451737
Ipo11,OU1,False,2013.409428611392,2011.8558745586238,2013.498460138115,0.8245131172332796,0.029568819352885703,0.1938792478716076
Sh2b3,OU1,False,2456.2769050866023,2455.150054922356,2456.43715838491,1.644094253827021,0.10893246187363835,0.20752383546844566
Kdm7a,OU1,False,1358.9798322087786,1358.3793682942492,1358.6765104376154,0.4170886510920394,0.01540537649643895,1.0941756364775452
Atxn2,OU1,False,2105.4076588537,2104.999193038894,2106.987081910244,1.3192464090713758,0.056753892261295374,0.017619819454557373
Hirip3,OU1,False,1245.010275980786,1239.1378882673628,1240.28774033008,0.49075639420486883,0.056753892261295374,0.516095075015992
Safb2,OU1,False,1842.204070151209,1839.5733363122567,1840.944569413895,0.8527415890094265,0.10893246187363835,0.12392017348917861
Shc1,OU1,False,2629.857098811678,2625.3841680156856,2626.829379184697,2.922581050355273,0.029568819352885703,0.14901763731369222
Flad1,BM,False,1704.1163989204892,1706.0634438545374,1705.3800031912158,0.6411544492111463,0.002178649237472767,0.5636069216507904
Itpr3,BM,False,1772.6168948425486,1774.6168948425486,1776.1228827706136,0.8313773049736177,0.0,3.148776631302615
Alkbh5,OU2,True,2476.8733069423647,2474.710541019255,2471.2786076867287,8.727050717719681,0.01540537649643895,0.7353206942814019
Wdr55,BM,False,1788.466140914612,1789.7629685601933,1791.438928762974,0.764645767719186,0.029568819352885703,0.1442383988994269
Immp1l,OU1,False,2228.2787892672377,2227.2152628777,2228.76201482213,2.018089709543221,0.029568819352885703,0.16964791528095535
Selenok,OU1,False,2314.6923571574866,2309.548495231028,2310.9946081310095,5.123787407720012,0.10893246187363835,0.09220332777476337
Mapk6,BM,False,2443.1464570336266,2444.011751833979,2443.216113546187,1.5010278409993902,0.008026212415338536,1.0819494410256825
Stn1,OU2,True,1876.600212895169,1876.7374946097555,1875.866729810375,0.7948675457634709,0.008026212415338536,0.6347223903417083
Dhx9,OU2,True,2177.09501623048,2178.27152187434,2176.1428797018943,1.1779084929032477,0.008026212415338536,0.5550077583457353
Sipa1l1,OU1,False,2504.1318032610984,2501.7555269714294,2503.4622237654426,2.429320999220393,0.10893246187363835,0.06808464894494826
Commd10,OU1,False,2391.6675482198225,2385.169552454642,2386.9243237592896,2.2048814724560293,0.10893246187363835,0.07431694645049003
Atpaf2,OU2,True,2171.0447751500537,2171.4775116404285,2170.6240984065817,1.1380099773139527,0.029568819352885703,0.4127313368358134
Tceal9,OU2,True,2421.889658628867,2419.658975094628,2418.3497230310727,3.8085571964692613,0.056753892261295374,0.29241108924871906
Naa25,OU1,False,2639.3724546026433,2638.330453512212,2640.3272588294285,1.9063169329231033,0.10893246187363835,0.009416305510050016
Trafd1,OU1,False,1858.4432915171178,1841.141223838995,1841.7410747898216,0.9614517058326016,0.10893246187363835,0.6942423965782702
Wdr74,OU1,False,1960.7791858150542,1956.369585091293,1958.0455617092143,1.039580692793921,0.10893246187363835,0.11271546733952675
Dpm3,OU1,False,1563.163361027227,1560.0022206531114,1562.0041733120327,1.3111771607510294,0.029568819352885703,0.007119799523661374
Hectd4,OU1,False,2110.252846993922,2106.7522935420766,2108.751953710257,1.0888862180208043,0.10893246187363835,0.0006977523088709248
Id1,OU2,True,2089.226967956091,2085.564212332542,2080.03672611313,1.1628767719922952,0.029568819352885703,0.9818992532910729
Krtcap2,OU1,False,2160.386565643181,2156.511434913515,2158.480917993139,3.4669195969529714,0.01540537649643895,0.058597649240521577
Hebp1,OU2,True,1623.7837718118958,1615.4498220823186,1614.4856069999842,0.951986431511706,0.10893246187363835,0.8207216128525925
Smg7,OU2,True,2377.178833422642,2375.6902602091163,2373.658779176935,1.6307301531570018,0.056753892261295374,0.3957204778171377
Exog,BM,False,1200.1786890208675,1200.5237560555668,1202.4759101035604,0.35083637747614643,0.01540537649643895,0.04565622853729323
Rnf214,OU1,False,1817.9188484554481,1816.2190734096878,1817.246010159083,0.8189316107244189,0.10893246187363835,0.2461919925765832
Lgr6,OU1,False,1367.0243952760466,1360.9745568180394,1361.856250617221,0.4236171229197105,0.10893246187363835,1.0867989147610548
Hecw2,BM,False,1845.8322217938717,1847.8322217938717,1849.2185017163715,0.7837963978415402,0.0,1.6002209065540232
Mcts2,OU1,False,1307.0565706251114,1301.5290568445564,1303.513505755825,0.4558572603062944,0.10893246187363835,0.053402834807096955
Alkbh6,OU1,False,1920.4819073176243,1916.961056024487,1917.8462247221094,1.1323362292085766,0.029568819352885703,0.2812915169600796
Tom1,OU1,False,2066.27029302648,2063.067902787089,2064.140542279587,1.338865809320246,0.029568819352885703,0.10050280710692405
Aida,BM,False,2052.8397577263386,2052.903729374349,2054.612442298389,1.129916971586594,0.10893246187363835,0.13427371125792487
Gm5436,OU1,False,845.5885063261226,843.6309560584807,844.1173251722369,6.8063172078933105,0.029568819352885703,0.36798667889892434
Borcs5,BM,False,1561.5319661888695,1563.3977516437258,1564.9466620249823,0.6234737935430706,0.10893246187363835,0.8303799267525269
Edem3,OU1,False,1294.8197969726536,1294.799714372556,1296.7730183863564,0.354395238320067,0.029568819352885703,0.04625958851127843
Gm16433,BM,False,869.8446889017663,870.7527008391282,871.4832865661465,1.3354555063797944,0.01540537649643895,0.26861007063302056
Spice1,BM,False,1602.4022229244429,1603.3364224492552,1604.8029849996585,0.5220029786998167,0.029568819352885703,0.14905912418001055
Dpy19l1,BM,False,2084.417954207244,2084.8097746423186,2086.199565170823,1.0735350267296382,0.01540537649643895,0.5943466351685691
Fam89a,OU1,False,1382.4008917670305,1381.2971515315649,1382.9423651945808,0.5603237442437002,0.01540537649643895,0.9696817417935257
